cinema_id,show_id,title,hall,seats_available,date,start_time,end_time
CINEMARK,d6b8d43c-2102-43b7-81aa-43823490ca82,Into daughter I.,Sala 2,51,2024-12-19,13:21,15:20
CINEMARK,7a3e3084-66f4-497a-94e7-05a3d179f7d2,Daughter.,Sala 3,76,2024-12-18,23:36,01:47
CINEMARK,6c6dff96-1a1d-4631-9c35-bea52ec01ec5,Candidate wind everything.,Sala 5,113,2024-12-25,07:00,08:30
CINEMARK,30f25b85-1000-4f8b-849d-af0a764dc1de,Rate task.,Sala 4,89,2024-12-20,05:01,06:17
CINEMARK,4c6465f1-7a93-401a-aeb4-2eab40e8337f,Decade analysis contain.,Sala 4,84,2024-12-06,03:21,05:32
CINEMARK,c0444495-8975-4e78-b6b7-11c97a5937e6,Hot recent top.,Sala 3,54,2024-12-18,01:07,04:04
CINEMARK,f11fc0fb-02be-459f-9f20-f492595ec26b,Professional role.,Sala 3,164,2024-12-27,19:46,20:56
CINEMARK,e5c3f322-7160-4aa4-91ea-ad6e40d07888,Factor time trial reason.,Sala 1,93,2024-12-29,05:08,07:02
CINEMARK,a60fcc98-6a38-42af-a0ad-eb8b4d9a6b3c,Reflect PM arrive.,Sala 2,135,2024-12-13,09:09,10:59
CINEMARK,4a623ba1-be1d-41b0-a102-3a7e2c89a848,Win evidence whole.,Sala 2,127,2024-12-11,06:40,09:34
CINEMARK,a7c56d2e-f2db-4706-ab29-02ca33cc5949,Summer early.,Sala 4,121,2024-12-13,15:10,17:47
CINEMARK,c63d7b76-2db4-48a0-ac02-e9d9964cc6b1,Hit compare story.,Sala 5,112,2024-12-04,11:22,13:41
CINEMARK,ac14f327-ed2f-4e8d-9c89-f45a8003b1f0,We dog.,Sala 3,101,2024-12-31,19:52,21:16
CINEMARK,a23d017e-21e9-4d4f-b99e-24d8a38a05da,High whatever.,Sala 2,173,2024-12-01,02:38,03:38
CINEMARK,129e948f-b3b8-43be-ad3d-9c41c1cf19d9,Mention his already.,Sala 2,121,2024-12-26,22:33,01:23
CINEMARK,68b29ee4-fead-41ce-8a3b-68f2147f8b80,Someone soldier.,Sala 3,195,2024-12-03,16:06,17:25
CINEMARK,c438ee38-ecac-4c5a-bc92-062d65d4acc8,Lot.,Sala 5,142,2024-12-01,21:58,23:24
CINEMARK,18686a65-de34-4466-8844-8654fcbf77d0,Indicate card play.,Sala 1,134,2024-12-03,09:09,11:40
CINEMARK,325c10b7-c902-4187-a9e6-cb3f9124a93e,People huge.,Sala 5,52,2024-12-23,18:49,21:28
CINEMARK,82043b59-272f-4150-bb48-d90a0b734f6f,Real section.,Sala 1,55,2024-12-16,18:35,21:31
CINEMARK,df945b4f-022c-45ae-a760-4628a9193029,Some unit yourself.,Sala 3,120,2024-12-07,14:32,16:53
CINEMARK,48848ca9-25b6-4584-8c49-ce284d09d836,Keep of various.,Sala 1,64,2024-12-12,00:35,02:41
CINEMARK,2a504444-7599-4788-a088-7e89e014ebbc,Feel major sit.,Sala 2,167,2024-12-27,18:11,20:46
CINEMARK,b11d809e-da21-4898-a890-ff60b0897d0b,Edge individual especially.,Sala 2,66,2024-12-19,14:14,15:31
CINEMARK,f1ed2a01-69e1-4942-9daf-63697dcae955,Board instead.,Sala 4,70,2024-12-06,14:30,17:23
CINEMARK,6d1f59c6-2f59-42b5-b4ed-09e57165088b,Race see direction election.,Sala 5,83,2024-12-16,09:59,12:13
CINEMARK,96593472-f2dc-4920-bf6e-5ba10ca6893a,Economy message son.,Sala 3,80,2024-12-01,12:45,13:46
CINEMARK,d0d858be-bb56-4562-8910-6d32dda00cf6,Medical during network.,Sala 1,195,2024-12-05,08:10,10:08
CINEMARK,5f779f30-5081-466d-a883-62e9ab3045b4,He table.,Sala 4,90,2024-12-11,06:29,07:50
CINEMARK,dc0bebf8-c15f-48d2-ba47-5a30940215f7,Large prevent issue.,Sala 1,107,2024-12-03,06:54,09:45
CINEMARK,bef18920-c404-4c91-8643-4e5924678a7a,Civil Mr.,Sala 5,144,2024-12-21,06:29,08:42
CINEMARK,c5536123-197f-495e-809d-bbf9c118c8b8,Military society will lose.,Sala 1,196,2024-12-31,00:19,02:00
CINEMARK,11b37be3-71cf-4825-81cd-890e90e30485,Data suddenly.,Sala 2,53,2024-12-06,03:44,06:17
CINEMARK,f2a7cb66-29bc-404a-811e-0b9c8ca9e8bd,Voice media.,Sala 3,130,2024-12-19,16:22,18:39
CINEMARK,859cde8b-0ecb-42f4-8778-a6833549feea,Church.,Sala 2,151,2024-12-21,17:22,19:47
CINEMARK,9ecda4f8-8b89-496b-8076-e13b307f9f8b,President something daughter.,Sala 2,112,2024-12-17,03:23,04:35
CINEMARK,15913e32-5975-4296-984b-8111feb0e4dc,Last daughter.,Sala 4,166,2024-12-17,15:39,18:35
CINEMARK,834f6af5-9fa3-4d86-99dc-a357b6d14369,Investment message evening.,Sala 4,134,2024-12-26,08:55,10:03
CINEMARK,c4ad6a36-a4fe-45d9-8a80-ca98bbd70c64,Meet.,Sala 2,96,2024-12-01,07:31,09:32
CINEMARK,c66f9d95-3cae-4069-9921-e11fef537433,Result Democrat.,Sala 2,112,2024-12-27,13:13,15:54
CINEMARK,df0a8fd8-5ea3-4994-a97f-4f9c2a18518f,Grow only kitchen not.,Sala 5,173,2024-12-01,04:09,07:06
CINEMARK,d29bb645-b122-474a-bdef-455fbd6038d4,Head result tough business.,Sala 2,130,2024-12-07,04:02,06:05
CINEMARK,929b4b81-b83a-4e19-8cd8-3afe3c641781,Detail sort play.,Sala 1,98,2024-12-08,13:06,14:47
CINEMARK,2fa8dc1a-d69d-47a9-bbfd-21ba957e28df,Hold power indeed.,Sala 2,125,2024-12-26,12:33,14:51
CINEMARK,d39f7017-1c05-48a1-af5d-664a0adc60b9,Decide something.,Sala 4,96,2024-12-08,12:29,13:40
CINEMARK,b4d1c697-2fd9-4bd2-b7c6-0f0629231272,Off factor our manage.,Sala 2,188,2024-12-16,16:41,18:13
CINEMARK,84e82b35-664c-4830-bdb2-53b95b5c7853,Discover watch mean.,Sala 2,92,2024-12-20,04:08,05:42
CINEMARK,ac201f57-98ce-44b7-a599-b1428ff960dc,Often add.,Sala 5,136,2024-12-04,14:12,15:36
CINEMARK,7086de91-8c57-44f9-a934-d59963cdf8f7,Sign reality.,Sala 1,170,2024-12-01,11:59,14:33
CINEMARK,a268209f-380d-474e-aaf3-d850bd0852c0,Sort less.,Sala 5,93,2024-12-06,08:15,10:15
CINEMARK,4a09209a-a806-4b44-a69f-bff6db279a70,Guess leader while.,Sala 4,57,2024-12-11,16:17,17:41
CINEMARK,4946fcda-e093-4ca0-9516-0738a5469e3c,Morning prevent watch.,Sala 2,70,2024-12-17,02:55,05:14
CINEMARK,9de12dca-f154-48b0-9363-c3120ca1e909,World.,Sala 3,100,2024-12-18,19:42,21:44
CINEMARK,be2eb023-ca7c-414a-a5ce-9caf62ce7ca2,Term road.,Sala 1,162,2024-12-02,08:15,10:11
CINEMARK,b782b7bf-56dc-4226-9276-745490429489,Will push.,Sala 3,119,2024-12-15,02:54,04:27
CINEMARK,0865fef7-29d8-448f-909c-0d0c93ebff14,Lead reflect represent.,Sala 2,175,2024-12-31,13:52,15:13
CINEMARK,9ffc72ef-e184-4859-bc87-bd4357387dac,Could see so.,Sala 2,129,2024-12-29,05:15,07:12
CINEMARK,11fdf6aa-326a-4066-a2d3-544d5450744e,Team about.,Sala 3,98,2024-12-10,15:21,16:32
CINEMARK,c0abfc4e-78fe-4ff0-b0c5-f9370aecf3b7,Once difficult big.,Sala 3,112,2024-12-30,06:43,07:56
CINEMARK,d9d07d78-1000-4f5b-89cb-30fdfeb13487,Believe foreign standard late.,Sala 1,150,2024-12-04,18:12,20:13
CINEMARK,ee47f631-1708-4366-b031-e7a118cab5ce,Low say someone.,Sala 1,96,2024-12-10,17:28,18:46
CINEMARK,29cab3a0-45d8-481e-8971-d28e499f6ef8,Drop foot.,Sala 1,123,2024-12-29,14:05,16:18
CINEMARK,d6aa0f93-ad04-4413-a3a8-18c18a70f49b,Laugh expert establish.,Sala 2,101,2024-12-17,04:30,05:30
CINEMARK,5ea9e84f-045b-4336-8899-c097a7eb04ed,White find personal.,Sala 5,118,2024-12-07,13:01,15:36
CINEMARK,41e99f27-622c-4d81-8411-619baaa007da,Later best drive.,Sala 4,95,2024-12-19,15:03,16:21
CINEMARK,8d270319-b3e8-443e-b1e2-643fbbbb94de,Production too commercial.,Sala 3,190,2024-12-30,23:03,01:23
CINEMARK,123a7112-d8a5-4d87-99e6-c469fd9a51b8,Industry administration to.,Sala 2,94,2024-12-14,02:37,04:55
CINEMARK,f096bc1f-9ea3-4441-bc6c-877449fe01ea,Trip.,Sala 4,109,2024-12-20,09:28,11:38
CINEMARK,684d6c05-7356-4ae0-8737-91c3036e09b8,Piece floor.,Sala 5,81,2024-12-09,10:04,12:39
CINEMARK,0db1980b-46a2-4b31-b511-ede7f4ae58ff,Recently.,Sala 3,165,2024-12-12,15:41,18:13
CINEMARK,8167433d-0d64-4c05-8caa-b89b36e579ab,Example his.,Sala 3,82,2024-12-10,05:29,06:47
CINEMARK,87826a97-52b1-4d50-b54b-70ec88a48ee0,Street government moment show.,Sala 1,194,2024-12-09,16:20,17:49
CINEMARK,c9906dd0-7174-4992-830c-4fe8af188840,Amount Mrs yard.,Sala 4,175,2024-12-22,05:13,07:59
CINEMARK,268ab369-73a6-43dd-8fec-5a5bfbcb62b1,I serious simply.,Sala 5,63,2024-12-01,08:55,09:56
CINEMARK,7bbaddf1-11a2-4334-90bb-aaef24f4e5e0,Democratic give.,Sala 2,178,2024-12-02,16:10,18:56
CINEMARK,64cee5fe-26b0-4cde-b1bc-4a0f04bda6c1,Left those.,Sala 1,82,2024-12-04,03:31,06:01
CINEMARK,c9dd0cdf-0e73-480d-b283-799cad23f00b,Able close former.,Sala 3,75,2024-12-03,18:07,20:41
CINEMARK,ada8ad4d-8886-4c76-b8bd-01ee3598f1af,Still prove serious.,Sala 3,162,2024-12-17,13:22,15:43
CINEMARK,2f3de100-f2f3-4ed9-8b07-834e9b814777,Could never.,Sala 5,137,2024-12-25,03:29,05:20
CINEMARK,e6187025-4c20-4f34-98f8-00e5755dd659,Bar message dark.,Sala 5,82,2024-12-30,00:29,02:52
CINEMARK,6875d93a-5ca9-41d0-ad80-ff2147dcb999,Smile establish hotel.,Sala 4,122,2024-12-25,15:59,17:25
CINEMARK,f43cebdc-82b1-4984-a1f5-d394c6a6282e,Fire fund.,Sala 3,140,2024-12-04,15:31,17:51
CINEMARK,b8a6e04d-717a-44ab-a3d8-00150320ced3,Everything teach risk.,Sala 2,123,2024-12-03,15:10,17:45
CINEMARK,a98e9080-58c1-4b08-a0d9-1acb636b4f51,Natural perform.,Sala 3,68,2024-12-27,17:48,19:07
CINEMARK,9d47a3ac-8dab-4384-9bcb-ed31868fe06c,Push close.,Sala 4,156,2024-12-13,17:10,20:10
CINEMARK,66ad4fd8-e032-4da0-bdd9-95b9f347742a,Hope hold real.,Sala 2,180,2024-12-11,08:58,10:38
CINEMARK,96c9444c-7509-4d9e-a29e-6326024045c1,Yeah three.,Sala 4,132,2024-12-11,18:21,20:17
CINEMARK,dea6b989-dbb5-4de8-928d-e170f0e637f5,Defense tough night.,Sala 5,131,2024-12-13,14:21,16:34
CINEMARK,a5f588c9-cdb6-4a48-910b-c52c97ad2e13,Can friend.,Sala 5,154,2024-12-27,03:37,05:23
CINEMARK,3f9487bf-9e75-4c30-ab47-2a0136a179ee,Career must fine.,Sala 1,112,2024-12-01,13:34,15:28
CINEMARK,8a5f8bca-7786-4ac1-b448-d202b1994bb2,Along risk rule structure.,Sala 2,161,2024-12-06,05:17,06:31
CINEMARK,9bd499e6-db73-4426-b787-9e0dc83961bf,Theory into sing.,Sala 2,136,2024-12-21,00:35,01:44
CINEMARK,ab1bf4e0-ff62-4482-854c-66af10be005c,Law common.,Sala 2,50,2024-12-05,13:25,15:59
CINEMARK,0f4baf33-48b1-414f-abb2-be8890264309,Whose power.,Sala 3,156,2024-12-18,12:43,15:28
CINEMARK,a8f63510-9584-49c4-a496-033173715d3c,Once safe cost discover.,Sala 5,116,2024-12-20,04:59,06:18
CINEMARK,4d46c5fc-0024-4f49-a2b2-d4ca03fafa6c,Discuss.,Sala 3,179,2024-12-05,18:18,20:42
CINEMARK,28f28e99-fd40-4373-b31c-01bc19c4a276,Senior.,Sala 3,71,2024-12-29,10:03,12:35
CINEMARK,e0e86bd6-5d6c-446c-bd40-9960e0be146b,Million a turn.,Sala 3,54,2024-12-27,08:45,11:37
CINEMARK,77539132-e65e-406e-8ca0-298c4c690637,Artist player us.,Sala 2,175,2024-12-14,19:43,21:04
CINEMARK,c966e11b-1a2d-4a0b-b635-5d4e9f5351d9,Executive election.,Sala 5,99,2024-12-23,20:10,23:00
CINEMARK,df546218-2151-4dd7-bf16-2af9615e04d9,After describe blood.,Sala 2,109,2024-12-20,14:57,17:33
CINEMARK,fe8d0a98-c1ea-4767-be61-057d9985e098,Home present.,Sala 2,169,2024-12-26,02:00,04:18
CINEMARK,0a9714fd-03e3-4efb-b5f8-8dd2f47eea75,Sound pass condition.,Sala 1,176,2024-12-30,20:25,23:18
CINEMARK,6387a506-1278-44e9-8d53-4225fc3e5895,Side without follow.,Sala 2,133,2024-12-05,11:35,13:59
CINEMARK,ca4693f0-05c9-48ce-8160-52566bc4be18,Executive east make.,Sala 2,162,2024-12-29,20:55,22:18
CINEMARK,50a88b14-0ce2-4800-a045-bd51f71cbb86,Suggest price behavior.,Sala 1,106,2024-12-16,13:07,14:31
CINEMARK,60cda76d-8d25-4a8c-9a38-9f8727165585,Pressure spend.,Sala 2,64,2024-12-18,23:24,00:27
CINEMARK,108afe0f-5409-493f-8aea-364197b2ea5e,Responsibility hundred bring.,Sala 4,116,2024-12-04,17:16,19:27
CINEMARK,56d4ac17-cd97-43d8-8753-10798daea977,Stage would situation.,Sala 3,180,2024-12-11,07:21,09:25
CINEMARK,54f20f7e-1c15-453d-b283-3f651ae32703,College stand.,Sala 5,98,2024-12-07,20:14,22:47
CINEMARK,dbf1381e-c612-417d-ad0c-6fe1b64aaedc,Early couple back anyone.,Sala 5,94,2024-12-26,23:03,01:35
CINEMARK,770bba83-fc74-4257-b3ba-39fa16dedabc,It sister.,Sala 5,170,2024-12-28,07:11,08:44
CINEMARK,609d1599-b54e-4209-b7f2-468b5c670b70,Wish school might.,Sala 2,146,2024-12-03,00:13,02:41
CINEMARK,56dc82c7-04ea-485d-b204-213d7fa887d6,A Republican line.,Sala 3,142,2024-12-21,15:20,16:36
CINEMARK,c8fe080f-0d88-4843-ba9e-a350e3a551d9,Music.,Sala 3,121,2024-12-30,03:01,05:16
CINEMARK,a80d806d-182d-413f-8d11-75bb3156bac6,Fly by.,Sala 1,199,2024-12-13,03:49,04:52
CINEMARK,970485fa-1c7a-4c09-a576-d2f00b597a56,Better table floor.,Sala 5,50,2024-12-28,04:02,05:40
CINEMARK,19483e72-f12a-46d5-85f7-5329121edb9d,Discover sit.,Sala 5,197,2024-12-01,21:11,22:29
CINEMARK,2391b384-a5ff-4038-a446-ef85e8677cf2,After.,Sala 1,130,2024-12-19,19:30,20:34
CINEMARK,04b2f15e-11f4-4c1a-a348-de24f846278c,Amount human ok.,Sala 5,183,2024-12-27,11:49,13:20
CINEMARK,14daba25-47eb-47d6-a3a7-e12e952210ec,Choose my green.,Sala 3,52,2024-12-15,03:47,05:03
CINEMARK,a925c505-0163-490a-8bf9-2232b288c8a3,Base pull.,Sala 4,123,2024-12-19,15:41,18:28
CINEMARK,911a2246-1028-43b0-9c14-a65aba0d3c69,Follow goal race.,Sala 3,190,2024-12-27,10:04,12:22
CINEMARK,2f2d8a4a-3bce-44ea-af63-00b0f713d6da,Evidence letter.,Sala 2,138,2024-12-27,21:58,23:34
CINEMARK,76754be2-b5b5-49e8-9fb4-2e9fb456cf82,Report cause ask.,Sala 5,79,2024-12-18,23:45,02:22
CINEMARK,e733fe30-67b9-48d1-9612-0aa105431ceb,Decision grow true.,Sala 4,185,2024-12-13,15:46,18:18
CINEMARK,f39d2921-a613-4440-a730-c344224c8183,Thank personal present.,Sala 5,97,2024-12-10,17:00,19:19
CINEMARK,004d37e9-7ac6-4ccf-9653-7784fb9cbaea,Trip little.,Sala 1,122,2024-12-06,22:52,00:08
CINEMARK,9ea1e3d5-7ab7-4f64-aaae-6eeca9ce9c85,Paper guess rock.,Sala 4,114,2024-12-21,23:25,02:04
CINEMARK,0f34fa06-8920-4879-b7e3-821471db3e4e,Friend entire occur.,Sala 4,151,2024-12-02,19:31,21:15
CINEMARK,13812188-58fe-427b-bbdb-e38e3aa5ddb0,Suggest economy radio.,Sala 5,109,2024-12-27,22:37,01:29
CINEMARK,cd71a358-e2b1-483b-8d39-5d221e28742a,Thing Mr.,Sala 2,191,2024-12-12,01:16,04:15
CINEMARK,14a2cf25-4e99-4699-a98f-01a7a2458d42,So.,Sala 3,163,2024-12-04,22:48,00:45
CINEMARK,568bab9c-564c-405d-92da-5ee92e79e6b8,National second ability attorney.,Sala 5,162,2024-12-01,07:34,10:29
CINEMARK,17b946d5-c42f-40fe-935a-f8c2e07eed06,Decade station.,Sala 5,161,2024-12-03,07:53,10:50
CINEMARK,01be4b63-ae00-4606-b301-4b608f6db2ca,Difference base.,Sala 4,73,2024-12-22,22:09,23:59
CINEMARK,e2f32243-d2a4-4128-affe-497e782555f7,However father despite.,Sala 2,160,2024-12-27,22:50,00:13
CINEMARK,e4d5bbf6-4797-4cb0-95cf-2eb70ac4f00c,Two ability.,Sala 1,188,2024-12-20,21:30,23:30
CINEMARK,7ae8d810-d0eb-4734-897d-be1a21c94635,Writer know.,Sala 3,106,2024-12-07,21:16,22:20
CINEMARK,e00abe76-d92f-400a-a080-20606f50feaa,Travel.,Sala 2,74,2024-12-28,16:07,18:49
CINEMARK,8cbc42f2-74f6-430e-a9bc-4929d60a8e84,Discuss.,Sala 2,110,2024-12-07,06:39,07:47
CINEMARK,9a2c72cc-d7cd-4302-94e3-840871e7a3de,Mean test.,Sala 1,200,2024-12-19,23:40,02:34
CINEMARK,5f54e12d-ae6d-487d-94aa-d883ba428967,Treat among.,Sala 3,89,2024-12-17,06:27,08:16
CINEMARK,dab9f36d-8299-4cd4-92e2-ca8035652c37,Lay network.,Sala 5,155,2024-12-10,06:24,09:21
CINEMARK,ed9caf81-2254-4b13-9185-20a03be6f3e8,Environmental.,Sala 2,52,2024-12-17,18:36,20:50
CINEMARK,87949177-5cc5-4f3f-bbd5-9e5f01a5e5e3,Give fill ball.,Sala 3,64,2024-12-12,08:22,10:51
CINEMARK,ce60fd35-ee8d-4b55-9191-c0dfc64c0910,Measure color.,Sala 1,157,2024-12-26,08:27,11:19
CINEMARK,06a64afd-7d62-47eb-989d-6af38b6b83a5,Tend area.,Sala 1,184,2024-12-28,13:54,16:07
CINEMARK,9ed8b8a3-92dd-4d54-8097-4ca81a72c32d,Protect why.,Sala 5,87,2024-12-06,06:31,08:04
CINEMARK,7fa558a0-7571-4f16-8e6c-e77801c28ecb,Discussion public.,Sala 1,78,2024-12-07,23:36,01:00
CINEMARK,35d48258-c784-4784-8cae-17ec5c235cbb,Until manager same.,Sala 3,160,2024-12-18,01:25,02:39
CINEMARK,80627118-5bb1-4eae-a11c-ab8d7eab2801,Research before choose case.,Sala 5,86,2024-12-17,01:54,03:52
CINEMARK,7548d81c-646b-43f5-a88d-0d3e73f14e78,Whose yeah kind.,Sala 5,149,2024-12-19,12:00,13:15
CINEMARK,c77bcdff-0f91-440d-84e0-17edf735dca2,Likely chance.,Sala 5,74,2024-12-19,05:28,07:02
CINEMARK,b64d33b3-f85b-4321-8664-863de404c59c,Out score.,Sala 2,118,2024-12-08,11:00,13:22
CINEMARK,470c03b7-0b50-4072-ab4e-ba66e079d87c,State dream.,Sala 2,53,2024-12-23,19:51,21:27
CINEMARK,d03c9278-788f-4245-8296-e84a2f557119,Small computer view.,Sala 2,143,2024-12-01,05:53,07:44
CINEMARK,8a53218a-07c8-4fed-8e59-30a1fc8b128a,Ever sister.,Sala 2,200,2024-12-05,00:22,01:50
CINEMARK,badb92bc-1d4f-4887-93b5-5e4d5c4ce1d7,Raise most.,Sala 3,160,2024-12-28,09:55,11:09
CINEMARK,85effb11-bb89-43b6-9b29-e4e08b248da1,Skill.,Sala 2,117,2024-12-08,21:36,00:11
CINEMARK,7766e2af-2264-407b-a1af-ea76d46fd855,Size future.,Sala 1,158,2024-12-13,20:20,22:28
CINEMARK,5ae3c5d1-0515-410f-ad59-650108fda8ad,Would put.,Sala 3,106,2024-12-20,22:38,01:32
CINEMARK,4fe8d4df-e044-4ce1-9999-88190d728d66,Hit boy difficult.,Sala 3,82,2024-12-16,03:47,05:50
CINEMARK,ae091b83-8a98-4d98-9eb6-f14fbb27095e,Term attack.,Sala 2,82,2024-12-29,11:09,13:44
CINEMARK,59ae1a66-41af-4111-859f-3878e588929b,Relate start.,Sala 1,98,2024-12-04,20:49,23:22
CINEMARK,26556ac3-0faa-4f26-9f31-fb89d80df8e1,Line some.,Sala 2,195,2024-12-06,20:32,22:17
CINEMARK,a477c854-c1b0-48bb-b70c-2b35680d1bbc,End according.,Sala 3,177,2024-12-13,05:23,06:42
CINEMARK,dc716779-b1b2-4a40-ac11-4b93cd345896,Until.,Sala 5,117,2024-12-14,12:47,14:04
CINEMARK,11542f5c-a04c-486b-8c8c-41325f047e05,They plant street.,Sala 3,114,2024-12-06,20:35,23:01
CINEMARK,c8ff6b94-c177-4859-84a7-c86a5b8c6d07,Law Congress even.,Sala 1,167,2024-12-29,23:17,00:41
CINEMARK,cb314e1b-e45d-4b41-b7f7-ee6a40297796,Media yeah hard.,Sala 1,62,2024-12-26,03:19,05:29
CINEMARK,1c78739d-5b6e-4ccb-8fc0-fdd8495c5416,Together.,Sala 4,68,2024-12-30,16:48,18:33
CINEMARK,8673f385-0f3a-4a00-8f9d-4820d4d72a23,Game military sometimes.,Sala 3,100,2024-12-08,19:01,20:19
CINEMARK,58f54e01-4ccd-47b9-9f43-1412069991a3,Reveal contain find.,Sala 5,116,2024-12-08,11:58,14:37
CINEMARK,4b4407f4-db34-47e3-aa5c-ac150749a3da,Make anyone.,Sala 3,121,2024-12-20,04:23,05:49
CINEMARK,b9f0f88c-e28e-4089-a265-0706b837ab16,Respond son.,Sala 2,99,2024-12-10,15:12,17:53
CINEMARK,783d2122-6f33-4950-8ad5-509f4ed4dc23,Term movement.,Sala 3,90,2024-12-06,00:36,02:10
CINEMARK,185c1f15-0b38-4c76-8fce-e6b29c0b3327,Middle save loss.,Sala 3,195,2024-12-19,12:48,14:15
CINEMARK,f2b9f72d-de3d-49e9-aca0-8d964111ec32,Must billion.,Sala 1,177,2024-12-17,07:36,09:05
CINEMARK,4e1dca1c-87f1-4ffa-a07f-130034879d01,Explain traditional.,Sala 2,152,2024-12-07,15:54,17:30
CINEMARK,b911f08c-fed8-4965-a776-0dad961c2997,Clearly remember will.,Sala 3,89,2024-12-23,06:34,08:21
CINEMARK,e64cd633-87c9-42b1-b06d-e502592d8a8e,Computer fall.,Sala 3,167,2024-12-09,21:59,00:32
CINEMARK,969df7cb-8041-4d9d-8d25-2f36efa531de,Than growth go guy.,Sala 1,90,2024-12-23,19:41,22:29
CINEMARK,6b64a72d-d5b2-4121-b1a1-00efaac9f49f,Check who spring.,Sala 3,148,2024-12-06,21:51,22:58
CINEMARK,20af244c-ab54-4dc1-bc4d-3c971cd27e10,Personal challenge big.,Sala 3,199,2024-12-19,16:50,19:34
CINEMARK,0113cf1b-c658-407c-b50d-02067eb64b30,Beautiful movement course.,Sala 3,73,2024-12-18,02:22,03:26
CINEMARK,9a93373c-d140-413a-a03e-576f1d9192b4,Participant whether.,Sala 2,89,2024-12-28,03:45,06:03
CINEMARK,5a23abf3-8cfd-44b5-b891-2505bc3279e1,Hospital event.,Sala 3,96,2024-12-20,21:09,22:41
CINEMARK,3268ba58-cafb-470f-a8dc-c1386e2bc87b,Option television student would.,Sala 2,60,2024-12-16,07:42,08:42
CINEMARK,5f45e805-e36b-4575-a237-d75c40c0a4ec,Listen dark.,Sala 3,176,2024-12-02,02:19,04:12
CINEMARK,14ab2ab5-3f1b-400e-babc-3dccbb0ebc19,Box true.,Sala 3,76,2024-12-16,08:46,10:57
CINEMARK,e039277c-eac4-495f-a26e-b86c83a125b5,Song.,Sala 1,52,2024-12-11,15:56,18:13
CINEMARK,0c958bab-5c5e-4bcc-8d7a-f19e4561e528,Board fact blood.,Sala 1,115,2024-12-17,22:59,00:26
CINEMARK,2f67cdc4-bdd0-4fda-87be-678f87ce29b3,Environment stand.,Sala 3,76,2024-12-12,18:39,19:45
CINEMARK,b86f39f1-0ff3-4f71-8719-7f83246abb7c,Affect those.,Sala 3,85,2024-12-26,18:46,21:16
CINEMARK,6a7a1323-09cb-488b-9815-48ba154bf789,Respond rule wrong.,Sala 3,179,2024-12-17,14:52,16:25
CINEMARK,4b675947-9858-4f56-ade5-b10d3dda416b,Occur region record.,Sala 3,191,2024-12-19,00:57,03:22
CINEMARK,d25bbead-b1e8-4749-b146-f7e4bebf6c1a,Five hope lead.,Sala 1,106,2024-12-28,01:59,04:50
CINEMARK,22d524d5-32de-41ff-8cbe-1928b54632a5,Nothing shake.,Sala 1,197,2024-12-16,21:15,00:13
CINEMARK,81d6bf12-cc3e-40ec-bb34-bc05cdaaf04d,Travel down reduce.,Sala 4,97,2024-12-25,03:15,04:28
CINEMARK,62a243c8-e182-4837-9d22-763c45c9d48b,Cultural camera.,Sala 3,65,2024-12-06,00:31,02:23
CINEMARK,b8cc7b99-a2e4-4830-a1bb-83e8e0ca1c18,Truth human vote.,Sala 5,79,2024-12-02,04:34,06:47
CINEMARK,83313be7-e39e-41c5-9834-154848d90272,Song glass half however.,Sala 5,147,2024-12-27,22:06,23:39
CINEMARK,24af111a-1675-4b38-971b-ce2750f1b250,Begin plan move almost.,Sala 3,111,2024-12-31,08:58,11:56
CINEMARK,cb61715b-bdd1-4775-b735-31955d57ba5e,Quite trial.,Sala 4,146,2024-12-09,02:54,04:45
CINEMARK,5146ead2-4856-4aa6-bfe4-86d12f647355,Yourself.,Sala 2,136,2024-12-13,18:17,21:04
CINEMARK,826fa5ea-4397-4742-a583-31ac75596e78,What safe yourself.,Sala 2,156,2024-12-17,00:42,01:52
CINEMARK,3223da2a-67d9-4705-a3f9-7ac4040b36c3,Nation.,Sala 5,128,2024-12-17,21:37,00:11
CINEMARK,fcb5cd97-bdab-425a-8e75-5f769ef70da7,Market newspaper opportunity.,Sala 1,156,2024-12-22,19:26,22:18
CINEMARK,73bee112-c326-4c9f-99ca-ccd6a1f18854,Kind.,Sala 3,91,2024-12-19,10:05,12:48
CINEMARK,0021811c-1c99-4bed-a5a8-cb9c8d82b1e7,Issue.,Sala 3,179,2024-12-16,13:59,15:09
CINEMARK,04d12106-4524-4a6a-8563-04d7a224afc7,Moment prepare do.,Sala 1,174,2024-12-06,12:26,14:52
CINEMARK,8708b869-aafe-44c2-b371-cbc71aa3cf85,Health senior.,Sala 1,158,2024-12-17,10:07,12:15
CINEMARK,7a2bcd0f-194b-4a05-8a3f-8dcb8ae20cb5,Explain have option.,Sala 3,59,2024-12-22,06:00,08:15
CINEMARK,eadfeac9-3fcc-4e5e-aec6-1c49d817d3ca,Investment dog.,Sala 1,142,2024-12-31,17:12,18:22
CINEMARK,12561557-d17d-40bb-97fb-a30afd47b7ff,Language movie.,Sala 4,117,2024-12-29,12:56,14:54
CINEMARK,bea63d22-7a0d-4a7f-b992-9d4079b5c612,Pull us today.,Sala 3,73,2024-12-14,05:28,08:08
CINEMARK,57c8662f-1234-46a2-ba84-b1b1f316d580,For research entire.,Sala 1,62,2024-12-16,23:16,01:04
